,클러스터,PER_기준,투자기간,결과
1278,2,0.8,280,1.6358628184888673
1279,2,0.9,280,1.6358628184888673
1280,2,1.0,280,1.6358628184888673
1281,2,1.1,280,1.6358628184888673
1282,2,1.2000000000000002,280,1.6358628184888673
1283,2,1.3,280,1.6358628184888673
1284,2,1.4000000000000001,280,1.6358628184888673
1285,2,1.5,280,1.6358628184888673
1286,2,1.6,280,1.6358628184888673
1287,2,1.7000000000000002,280,1.6358628184888673
1288,2,1.8,280,1.6358628184888673
1289,2,1.9000000000000001,280,1.6358628184888673
1290,2,0.5,310,1.4951684897238435
1291,2,0.6000000000000001,310,1.4951684897238435
1292,2,0.7000000000000001,310,1.4951684897238435
1293,2,0.8,310,1.4951684897238435
1294,2,0.9,310,1.4951684897238435
1295,2,1.0,310,1.4951684897238435
1296,2,1.1,310,1.4951684897238435
1297,2,1.2000000000000002,310,1.4951684897238435
1298,2,1.3,310,1.4951684897238435
1299,2,1.4000000000000001,310,1.4951684897238435
1300,2,1.5,310,1.4951684897238435
1301,2,1.6,310,1.4951684897238435
1302,2,1.7000000000000002,310,1.4951684897238435
1303,2,1.8,310,1.4951684897238435
1304,2,1.9000000000000001,310,1.4951684897238435
1305,2,0.5,340,1.204658901830283
1306,2,0.6000000000000001,340,1.204658901830283
1307,2,0.7000000000000001,340,1.204658901830283
1308,2,0.8,340,1.204658901830283
1309,2,0.9,340,1.204658901830283
1310,2,1.0,340,1.204658901830283
1311,2,1.1,340,1.204658901830283
1312,2,1.2000000000000002,340,1.204658901830283
1313,2,1.3,340,1.204658901830283
1314,2,1.4000000000000001,340,1.204658901830283
1315,2,1.5,340,1.204658901830283
1316,2,1.6,340,1.204658901830283
1317,2,1.7000000000000002,340,1.204658901830283
1318,2,1.8,340,1.204658901830283
1319,2,1.9000000000000001,340,1.204658901830283
1320,2,0.5,370,1.5057736720554273
1321,2,0.6000000000000001,370,1.5057736720554273
1322,2,0.7000000000000001,370,1.5057736720554273
1323,2,0.8,370,1.5057736720554273
1324,2,0.9,370,1.5057736720554273
1325,2,1.0,370,1.5057736720554273
1326,2,1.1,370,1.5057736720554273
1327,2,1.2000000000000002,370,1.5057736720554273
1328,2,1.3,370,1.5057736720554273
1329,2,1.4000000000000001,370,1.5057736720554273
1330,2,1.5,370,1.5057736720554273
1331,2,1.6,370,1.5057736720554273
1332,2,1.7000000000000002,370,1.5057736720554273
1333,2,1.8,370,1.5057736720554273
1334,2,1.9000000000000001,370,1.5057736720554273
1335,2,0.5,400,1.624845430175275
1336,2,0.6000000000000001,400,1.624845430175275
1337,2,0.7000000000000001,400,1.624845430175275
1338,2,0.8,400,1.624845430175275
1339,2,0.9,400,1.624845430175275
1340,2,1.0,400,1.624845430175275
1341,2,1.1,400,1.624845430175275
1342,2,1.2000000000000002,400,1.624845430175275
1343,2,1.3,400,1.624845430175275
1344,2,1.4000000000000001,400,1.624845430175275
1345,2,1.5,400,1.624845430175275
1346,2,1.6,400,1.624845430175275
1347,2,1.7000000000000002,400,1.624845430175275
1348,2,1.8,400,1.624845430175275
1349,2,1.9000000000000001,400,1.624845430175275
1350,2,0.5,430,1.1987080332194988
1351,2,0.6000000000000001,430,1.1987080332194988
1352,2,0.7000000000000001,430,1.1987080332194988
1353,2,0.8,430,1.1987080332194988
1354,2,0.9,430,1.1987080332194988
1355,2,1.0,430,1.1987080332194988
1356,2,1.1,430,1.1987080332194988
